title,affiliation_name,affiliation_country,publication_year,keywords
Low Rate of Noninvasive Follicular Thyroid Neoplasm with Papillary Like Nuclear Features in Asian Practice,,,2017,
Potential of Pyrene Removal from Urban Environments by the Activities of Bacteria and Biosurfactant on Ornamental Plant Leaves,,,2017,
Inequality in Rice Farmers  Access to a Government Assistance Program in Rural Thailand,,,2017,
Search for associated production of a Z boson with a single top quark and for tZ flavour changing interactions in pp collisions at  s=8 TeV,,,2017,
Supersymmetric RG flows and Janus from type II orbifold compactification,,,2017,
A comparative study of different al based solid acid catalysts for catalytic dehydration of ethanol,,,2016,
Nanocarrier mediated delivery of   mangostin for non surgical castration of male animals,,,2017,
Search for new physics with dijet angular distributions in proton proton collisions at  s=13 TeV,,,2017,
Search for t t   resonances in highly boosted lepton jets and fully hadronic final states in proton proton collisions at  s=13 TeV,,,2017,
"Effect of Synbiotic on the Gut Microbiota of Cesarean Delivered Infants  A Randomized, Double blind, Multicenter Study",,,2017,
Human T Lymphotropic Virus Type 1 Associated Myelopathy Tropical Spastic Paraparesis  The First Case Report in Southeast Asia,,,2017,
"Safety, pharmacokinetics, and antiviral activity of a novel HIV antiviral, ABX464, in treatment naive HIV infected subjects in a phase 2 randomized, controlled study",,,2017,
"Profiling the extended cleavage specificity of the house dust mite protease allergens der p 1, der p 3 and der p 6 for the prediction of new cell surface protein substrates",,,2017,
The interplay between genetic and environmental factors in the pathogenesis of atopic dermatitis,,,2017,
Preservation of peripheral T follicular helper cell function in HIV controllers,,,2017,
DNA barcoding of the Thai species of terrestrial earthworms in the genera Amynthas and Metaphire (Haplotaxida  Megascolecidae),,,2017,
Effect of transient heat transfer of a condenser on a cascade heat pump performance,,,2016,
Overactive Bladder Symptom Scores responsiveness before and after anticholinergic treatment in women with overactive bladder  The pilot study,,,2017,
Morphology and drug release behavior of N isopropylacrylamide acrylic acid copolymer as stimuli responsive nanogels,,,2017,
Update on Intranasal Medications in Rhinosinusitis,,,2017,
Development of methods for detection of SNPs in Activin type IIB receptor and a preliminary study on association between its polymorphism and growth parameters of the Asian seabass Lates calcarifer,,,2017,
Magnetic Resonance based Motion Correction for Quantitative PET in Simultaneous PET MR Imaging,,,2017,
Confidence sets and confidence bands for a beta distribution with applications to credit risk management,,,2017,
Health problems among Thai tourists returning from India,,,2017,
The risk of gastric cancer in patients with gastric intestinal metaplasia in 5 year follow up,,,2017,
Determinants of Ocular Pain Severity in Patients With Dry Eye Disease,,,2017,
Co production of hydrogen and carbon nanotube silica fiber composites from ethanol steam reforming over an Ni silica fiber catalyst,,,2017,
Prediction model for the treatment of stabilized oily wastewater by Modified Induced Air Flotation (MIAF),,,2016,
Are We Overlooking Stroke Chameleons  A Retrospective Study on the Delayed Recognition of Stroke Patients,,,2017,
Anti androgenic curcumin analogues as steroid 5 alpha reductase inhibitors,,,2017,
Novel mutations in Thai patients with glanzmann thrombasthenia,,,2017,
Direct synthesis of iso paraffin fuel from palm oil on mixed heterogeneous acid and base catalysts,,,2017,
Y418 in 410s loop is required for high transglucosylation activity and large ring cyclodextrin production of amylomaltase from Corynebacterium glutamicum,,,2017,
Sensitivity and Specificity of Laser Scanning In Vivo Confocal Microscopy for Filamentous Fungal Keratitis  Role of Observer Experience,,,2017,
Laundry Detergency of Solid Non particulate Soil or Waxy Solids  Part I  Relation to Oily Soil Removal Above the Melting Point,,,2017,
Stimulation of Dentin Regeneration by Using Acemannan in Teeth with Lipopolysaccharide induced Pulp Inflammation,,,2017,
Model based predictive control for building energy management  Part II   Experimental validations,,,2017,
Emergence of tilapia lake virus in Thailand and an alternative semi nested RT PCR for detection,,,2017,
"Performance evaluation of different combined systems of biochar gasifier, reformer and CO2 capture unit for synthesis gas production",,,2016,
Structure property relationship of   extended boron dipyrromethene derivatives towards optoelectronic applications,,,2017,
"Drying kinetics, physico chemical properties, antioxidant activity and phenolic composition of foam mat dried germinated rice bean (Vigna umbellata) hydrolysate",,,2017,
Occurrence of a novel class 1 integron harboring qnrVC4 in Salmonella Rissen,,,2017,
A wavelet approach to predict surface roughness in ball end milling,,,2017,
Asia Pacific consensus guidelines for endoscopic management of benign biliary strictures,,,2017,
High cubic phase purity of ELOG cubic GaN on [110] mask stripe patterned GaAs (001) substrates by MOVPE,,,2017,
Influence of genetic and non genetic factors on phenytoin induced severe cutaneous adverse drug reactions,,,2017,
Clinician assessments and patient perspectives of single tooth implant restorations in the esthetic zone of the maxilla  A systematic review,,,2017,
A monoclonal antibody based immunoassay for the determination of oxyresveratrol from Artocarpus lacucha Buch  Ham,,,2017,
"The Impact of Community Based Health Insurance in Enhancing Better Accessibility and Lowering the Chance of Having Financial Catastrophe Due to Health Service Utilization  A Case Study of Savannakhet Province, Laos",,,2017,
An assessment of GHGs reduction potential from bio electricity generation  Agricultural waste to energy project in Thailand as a case study,,,2016,
Oxidative and nitrosative stress biomarkers in chronic schizophrenia,,,2017,
Retrospective investigation and evolutionary analysis of a novel porcine deltacoronavirus strain detected in Thailand from 2008 to 2015,,,2017,
Fluorescence sensor based on D penicillamine capped cadmium sulfide quantum dots for the detection of cysteamine,,,2017,
"Erratum to  In silico structural prediction of human steroid 5  reductase type II (Medicinal Chemistry Research, (2016), 25, 6, (1049 1056), 10 1007 s00044 016 1541 y)",,,2017,
Monitoring of chip breaking and surface roughness in computer numerical control turning by utilizing wavelet transform of dynamic cutting forces,,,2017,
"The culture or co culture of Candida rugosa and Yarrowia lipolytica strain rM 4A, or incubation with their crude extracellular lipase and laccase preparations, for the biodegradation of palm oil mill wastewater",,,2017,
"Sarcopenia and its individual criteria are associated, in part, with mortality among patients on hemodialysis",,,2017,
Enhanced degradation of chitosan by applying plasma treatment in combination with oxidizing agents for potential use as an anticancer agent,,,2017,
Immune response of gilts to single and double infection with porcine epidemic diarrhea virus,,,2017,
A case of coexistence of TSH GH secreting pituitary tumor and papillary thyroid carcinoma  Challenges in pathogenesis and management,,,2017,
Replica exchange molecular dynamics simulations reveal the structural and molecular properties of levan type fructo oligosaccharides of various chain lengths,,,2016,
Melanization inhibition protein of Penaeus monodon acts as a negative regulator of the prophenoloxidase activating system,,,2017,
Effect of swabbing techniques on the efficiency of bacterial recovery from food contact surfaces,,,2017,
Three Different Approaches to the Inferior Mesenteric Artery during Robotic D3 Lymphadenectomy for Rectal Cancer,,,2017,
Early Conversion From Calcineurin Inhibitor  to Everolimus Based Therapy Following Kidney Transplantation  Results of the Randomized ELEVATE Trial,,,2017,
Non atomic bivariate copulas and implicitly dependent random variables,,,2017,
Oral Ulcers in Juvenile Onset Systemic Lupus Erythematosus  A Review of the Literature,,,2017,
Amoxicillin removal from aqueous solutions using hollow fibre supported liquid membrane  Kinetic study,,,2017,
Quantifying Economic Dependency,,,2017,
Gelatin scaffolds functionalized by silver nanoparticle containing calcium alginate beads for wound care applications,,,2017,
Translation and Validation of the Thai Version of a Modified Brief Pain Inventory  A Concise Instrument for Pain Assessment in Postoperative Cardiac Surgery,,,2017,
A machine learning strategy for predicting localization of post translational modification sites in protein protein interacting regions,,,2016,
Short  and long term outcomes from percutaneous endoscopic gastrostomy with jejunal extension,,,2017,
Proposing a new pedagogy based website design  A usability test with lifelong learners,,,2017,
Evaluation of invitro   amylase and   glucosidase inhibitory potential of N2O2 schiff base Zn complex,,,2017,
Real time automotive slip angle estimation with extended H  circle criterion observer for nonlinear output system,,,2017,
"Effect of Vitamin E on oxidative stress level in blood, synovial fluid, and synovial tissue in severe knee osteoarthritis  A randomized controlled study",,,2017,
Classification of computer viruses from binary code using ensemble classifier and recursive feature elimination,,,2017,
"Closed form multiclass cell transmission model enhanced with overtaking, lane changing, and first in first out properties",,,2017,
A computational comparison of simulation optimization methods using single observations within a shrinking ball on noisy black box functions with mixed integer and continuous domains,,,2017,
The influences of silanes on interfacial adhesion and surface properties of nanocellulose film coating on glass and aluminum substrates,,,2017,
Median difference window subseries score for contextual anomaly on time series,,,2017,
Factors associated with latency period in preterm prelabor rupture of membranes,,,2016,
Influence of socioeconomic factors on daily life activities and quality of life of Thai elderly,,,2017,
Pr evaluation  Efficiency coefficientO                      pr                             ,,,2017,
"Noradrenaline, Serotonin, GABA, and Glycine in Cerebrospinal Fluid during Labor Pain  A Cross Sectional Prospective Study",,,2017,
Study of the liquid film forming apparatus as an alternative aeration system  design criteria and operating condition,,,2017,
Properties of biochar prepared from acacia wood and coconut shell for soil amendment,,,2017,
Towards 5G cellular  Understanding 3D in building single band and multi band small cells with control user plane coupled and separation architectures with a novel resource reuse approach,,,2017,
Modeling of root reinforced soil slope under rainfall condition,,,2017,
Production of massoia lactone by Aureobasidium pullulans YTP6 14 isolated from the Gulf of Thailand and its fragrant biosurfactant properties,,,2017,
Efficiencies of NF and RO membranes on pharmaceutical removal and membrane fouling effects,,,2017,
Two dimensional modeling of the oxidative coupling of methane in a fixed bed reactor  A comparison among different catalysts,,,2017,
